;date;war articles;total articles;standardized
4825;18.03.2013;3.0;33;0.09090909090909091
4826;19.03.2013;8.0;31;0.25806451612903225
4827;20.03.2013;6.0;27;0.2222222222222222
4828;21.03.2013;5.0;32;0.15625
4829;22.03.2013;3.0;23;0.13043478260869565
4830;23.03.2013;1.0;15;0.06666666666666667
4831;24.03.2013;2.0;51;0.0392156862745098
4832;25.03.2013;2.0;30;0.06666666666666667
4833;26.03.2013;1.0;19;0.05263157894736842
4834;27.03.2013;1.0;25;0.04
4835;28.03.2013;0.0;29;0.0
4836;29.03.2013;3.0;20;0.15
4837;30.03.2013;5.0;46;0.10869565217391304
4838;31.03.2013;2.0;13;0.15384615384615385
4839;01.04.2013;3.0;15;0.2
4840;02.04.2013;1.0;23;0.043478260869565216
4841;03.04.2013;5.0;36;0.1388888888888889
4842;04.04.2013;5.0;31;0.16129032258064516
4843;05.04.2013;2.0;27;0.07407407407407407
4844;06.04.2013;2.0;17;0.11764705882352941
4845;07.04.2013;3.0;38;0.07894736842105263
4846;08.04.2013;2.0;35;0.05714285714285714
4847;09.04.2013;3.0;31;0.0967741935483871
4848;10.04.2013;0.0;36;0.0
4849;11.04.2013;3.0;31;0.0967741935483871
4850;12.04.2013;1.0;24;0.041666666666666664
4851;13.04.2013;1.0;23;0.043478260869565216
4852;14.04.2013;0.0;46;0.0
4853;15.04.2013;1.0;32;0.03125
4854;16.04.2013;0.0;26;0.0
4855;17.04.2013;1.0;29;0.034482758620689655
4856;18.04.2013;1.0;39;0.02564102564102564
4857;19.04.2013;1.0;24;0.041666666666666664
4858;20.04.2013;1.0;13;0.07692307692307693
4859;21.04.2013;0.0;43;0.0
4860;22.04.2013;2.0;29;0.06896551724137931
4861;23.04.2013;2.0;33;0.06060606060606061
4862;24.04.2013;0.0;31;0.0
4863;25.04.2013;1.0;31;0.03225806451612903
4864;26.04.2013;2.0;26;0.07692307692307693
4865;27.04.2013;0.0;23;0.0
4866;28.04.2013;0.0;59;0.0
4867;29.04.2013;1.0;28;0.03571428571428571
4868;30.04.2013;1.0;25;0.04
4869;01.05.2013;0.0;15;0.0
4870;02.05.2013;1.0;26;0.038461538461538464
4871;03.05.2013;0.0;31;0.0
4872;04.05.2013;3.0;26;0.11538461538461539
4873;05.05.2013;7.0;56;0.125
4874;06.05.2013;6.0;39;0.15384615384615385
4875;07.05.2013;7.0;32;0.21875
4876;08.05.2013;0.0;21;0.0
4877;09.05.2013;2.0;16;0.125
4878;10.05.2013;0.0;34;0.0
4879;11.05.2013;2.0;24;0.08333333333333333
4880;12.05.2013;4.0;49;0.08163265306122448
4881;13.05.2013;2.0;32;0.0625
4882;14.05.2013;3.0;27;0.1111111111111111
4883;15.05.2013;1.0;30;0.03333333333333333
4884;16.05.2013;1.0;37;0.02702702702702703
4885;17.05.2013;0.0;30;0.0
4886;18.05.2013;1.0;38;0.02631578947368421
4887;19.05.2013;1.0;13;0.07692307692307693
4888;20.05.2013;0.0;20;0.0
4889;21.05.2013;3.0;29;0.10344827586206896
4890;22.05.2013;3.0;43;0.06976744186046512
4891;23.05.2013;3.0;31;0.0967741935483871
4892;24.05.2013;7.0;35;0.2
4893;25.05.2013;4.0;16;0.25
4894;26.05.2013;4.0;50;0.08
4895;27.05.2013;3.0;25;0.12
4896;28.05.2013;3.0;33;0.09090909090909091
4897;29.05.2013;3.0;27;0.1111111111111111
4898;30.05.2013;4.0;33;0.12121212121212122
4899;31.05.2013;4.0;35;0.11428571428571428
4900;01.06.2013;2.0;17;0.11764705882352941
4901;02.06.2013;3.0;57;0.05263157894736842
4902;03.06.2013;0.0;30;0.0
4903;04.06.2013;1.0;32;0.03125
4904;05.06.2013;3.0;41;0.07317073170731707
4905;06.06.2013;4.0;34;0.11764705882352941
4906;07.06.2013;1.0;36;0.027777777777777776
4907;08.06.2013;2.0;21;0.09523809523809523
4908;09.06.2013;1.0;46;0.021739130434782608
4909;10.06.2013;2.0;38;0.05263157894736842
4910;11.06.2013;0.0;26;0.0
4911;12.06.2013;1.0;40;0.025
4912;13.06.2013;3.0;35;0.08571428571428572
4913;14.06.2013;4.0;32;0.125
4914;15.06.2013;2.0;23;0.08695652173913043
4915;16.06.2013;1.0;62;0.016129032258064516
4916;17.06.2013;2.0;36;0.05555555555555555
4917;18.06.2013;1.0;41;0.024390243902439025
4918;19.06.2013;0.0;47;0.0
4919;20.06.2013;1.0;31;0.03225806451612903
4920;21.06.2013;1.0;26;0.038461538461538464
4921;22.06.2013;2.0;16;0.125
4922;23.06.2013;1.0;40;0.025
4923;24.06.2013;1.0;32;0.03125
4924;25.06.2013;0.0;32;0.0
4925;26.06.2013;1.0;36;0.027777777777777776
4926;27.06.2013;2.0;32;0.0625
4927;28.06.2013;0.0;38;0.0
4928;29.06.2013;1.0;22;0.045454545454545456
4929;30.06.2013;2.0;44;0.045454545454545456
4930;01.07.2013;1.0;37;0.02702702702702703
4931;02.07.2013;0.0;35;0.0
4932;03.07.2013;1.0;37;0.02702702702702703
4933;04.07.2013;0.0;42;0.0
4934;05.07.2013;1.0;30;0.03333333333333333
4935;06.07.2013;4.0;27;0.14814814814814814
4936;07.07.2013;3.0;36;0.08333333333333333
4937;08.07.2013;2.0;23;0.08695652173913043
4938;09.07.2013;2.0;32;0.0625
4939;10.07.2013;2.0;28;0.07142857142857142
4940;11.07.2013;0.0;37;0.0
4941;12.07.2013;0.0;34;0.0
4942;13.07.2013;1.0;20;0.05
4943;14.07.2013;2.0;50;0.04
4944;15.07.2013;1.0;26;0.038461538461538464
4945;16.07.2013;1.0;31;0.03225806451612903
4946;17.07.2013;0.0;33;0.0
4947;18.07.2013;0.0;28;0.0
4948;19.07.2013;2.0;40;0.05
4949;20.07.2013;1.0;21;0.047619047619047616
4950;21.07.2013;1.0;43;0.023255813953488372
4951;22.07.2013;0.0;23;0.0
4952;23.07.2013;0.0;24;0.0
4953;24.07.2013;0.0;33;0.0
4954;25.07.2013;3.0;32;0.09375
4955;26.07.2013;1.0;29;0.034482758620689655
4956;27.07.2013;1.0;29;0.034482758620689655
4957;28.07.2013;0.0;34;0.0
4958;29.07.2013;1.0;29;0.034482758620689655
4959;30.07.2013;2.0;30;0.06666666666666667
4960;31.07.2013;2.0;27;0.07407407407407407
4961;01.08.2013;2.0;33;0.06060606060606061
4962;02.08.2013;1.0;29;0.034482758620689655
4963;03.08.2013;4.0;22;0.18181818181818182
4964;04.08.2013;3.0;44;0.06818181818181818
4965;05.08.2013;1.0;32;0.03125
4966;06.08.2013;1.0;32;0.03125
4967;07.08.2013;5.0;36;0.1388888888888889
4968;08.08.2013;2.0;30;0.06666666666666667
4969;09.08.2013;2.0;28;0.07142857142857142
4970;10.08.2013;1.0;18;0.05555555555555555
4971;11.08.2013;2.0;49;0.04081632653061224
4972;12.08.2013;2.0;32;0.0625
4973;13.08.2013;0.0;25;0.0
4974;14.08.2013;3.0;34;0.08823529411764706
4975;15.08.2013;2.0;36;0.05555555555555555
4976;16.08.2013;1.0;25;0.04
4977;17.08.2013;2.0;26;0.07692307692307693
4978;18.08.2013;3.0;55;0.05454545454545454
4979;19.08.2013;2.0;29;0.06896551724137931
4980;20.08.2013;1.0;28;0.03571428571428571
4981;21.08.2013;2.0;33;0.06060606060606061
4982;22.08.2013;2.0;35;0.05714285714285714
4983;23.08.2013;6.0;27;0.2222222222222222
4984;24.08.2013;3.0;21;0.14285714285714285
4985;25.08.2013;5.0;54;0.09259259259259259
4986;26.08.2013;8.0;28;0.2857142857142857
4987;27.08.2013;2.0;21;0.09523809523809523
4988;28.08.2013;2.0;31;0.06451612903225806
4989;29.08.2013;5.0;29;0.1724137931034483
4990;30.08.2013;4.0;33;0.12121212121212122
4991;31.08.2013;5.0;17;0.29411764705882354
4992;01.09.2013;2.0;46;0.043478260869565216
4993;02.09.2013;4.0;40;0.1
4994;03.09.2013;2.0;32;0.0625
4995;04.09.2013;4.0;42;0.09523809523809523
4996;05.09.2013;1.0;28;0.03571428571428571
4997;06.09.2013;0.0;27;0.0
4998;07.09.2013;0.0;21;0.0
4999;08.09.2013;3.0;53;0.05660377358490566
5000;09.09.2013;5.0;30;0.16666666666666666
5001;10.09.2013;1.0;29;0.034482758620689655
5002;11.09.2013;7.0;43;0.16279069767441862
5003;12.09.2013;4.0;30;0.13333333333333333
5004;13.09.2013;2.0;26;0.07692307692307693
5005;14.09.2013;2.0;21;0.09523809523809523
5006;15.09.2013;3.0;53;0.05660377358490566
5007;16.09.2013;3.0;30;0.1
5008;17.09.2013;4.0;34;0.11764705882352941
5009;18.09.2013;0.0;33;0.0
5010;19.09.2013;3.0;45;0.06666666666666667
5011;20.09.2013;3.0;28;0.10714285714285714
5012;21.09.2013;2.0;42;0.047619047619047616
5013;22.09.2013;0.0;59;0.0
5014;23.09.2013;1.0;70;0.014285714285714285
5015;24.09.2013;2.0;62;0.03225806451612903
5016;25.09.2013;1.0;36;0.027777777777777776
5017;26.09.2013;0.0;33;0.0
5018;27.09.2013;2.0;43;0.046511627906976744
5019;28.09.2013;0.0;28;0.0
5020;29.09.2013;3.0;53;0.05660377358490566
5021;30.09.2013;0.0;32;0.0
5022;01.10.2013;0.0;39;0.0
5023;02.10.2013;0.0;43;0.0
5024;03.10.2013;1.0;30;0.03333333333333333
5025;04.10.2013;0.0;31;0.0
5026;05.10.2013;3.0;19;0.15789473684210525
5027;06.10.2013;5.0;58;0.08620689655172414
5028;07.10.2013;3.0;36;0.08333333333333333
5029;08.10.2013;1.0;34;0.029411764705882353
5030;09.10.2013;3.0;40;0.075
5031;10.10.2013;0.0;31;0.0
5032;11.10.2013;2.0;30;0.06666666666666667
5033;12.10.2013;0.0;14;0.0
5034;13.10.2013;1.0;43;0.023255813953488372
5035;14.10.2013;1.0;26;0.038461538461538464
5036;15.10.2013;1.0;25;0.04
5037;16.10.2013;2.0;34;0.058823529411764705
5038;17.10.2013;0.0;43;0.0
5039;18.10.2013;0.0;34;0.0
5040;19.10.2013;2.0;28;0.07142857142857142
5041;20.10.2013;3.0;55;0.05454545454545454
5042;21.10.2013;3.0;30;0.1
5043;22.10.2013;2.0;36;0.05555555555555555
5044;23.10.2013;0.0;32;0.0
5045;24.10.2013;5.0;42;0.11904761904761904
5046;25.10.2013;0.0;29;0.0
5047;26.10.2013;4.0;22;0.18181818181818182
5048;27.10.2013;3.0;46;0.06521739130434782
5049;28.10.2013;2.0;30;0.06666666666666667
5050;29.10.2013;3.0;29;0.10344827586206896
5051;30.10.2013;4.0;27;0.14814814814814814
5052;31.10.2013;2.0;35;0.05714285714285714
5053;01.11.2013;3.0;34;0.08823529411764706
5054;02.11.2013;0.0;17;0.0
5055;03.11.2013;3.0;49;0.061224489795918366
5056;04.11.2013;1.0;28;0.03571428571428571
5057;05.11.2013;0.0;28;0.0
5058;06.11.2013;2.0;35;0.05714285714285714
5059;07.11.2013;0.0;25;0.0
5060;08.11.2013;0.0;28;0.0
5061;09.11.2013;2.0;20;0.1
5062;10.11.2013;0.0;45;0.0
5063;11.11.2013;2.0;23;0.08695652173913043
5064;12.11.2013;3.0;31;0.0967741935483871
5065;13.11.2013;1.0;25;0.04
5066;14.11.2013;0.0;34;0.0
5067;15.11.2013;1.0;29;0.034482758620689655
5068;16.11.2013;0.0;17;0.0
5069;17.11.2013;0.0;48;0.0
5070;18.11.2013;0.0;27;0.0
5071;19.11.2013;2.0;34;0.058823529411764705
5072;20.11.2013;0.0;29;0.0
5073;21.11.2013;1.0;27;0.037037037037037035
5074;22.11.2013;0.0;23;0.0
5075;23.11.2013;0.0;20;0.0
5076;24.11.2013;0.0;49;0.0
5077;25.11.2013;0.0;26;0.0
5078;26.11.2013;0.0;26;0.0
5079;27.11.2013;0.0;42;0.0
5080;28.11.2013;1.0;30;0.03333333333333333
5081;29.11.2013;3.0;37;0.08108108108108109
5082;30.11.2013;2.0;32;0.0625
5083;01.12.2013;0.0;59;0.0
5084;02.12.2013;2.0;31;0.06451612903225806
5085;03.12.2013;0.0;27;0.0
5086;04.12.2013;1.0;28;0.03571428571428571
5087;05.12.2013;2.0;39;0.05128205128205128
5088;06.12.2013;0.0;31;0.0
5089;07.12.2013;0.0;20;0.0
5090;08.12.2013;1.0;53;0.018867924528301886
5091;09.12.2013;0.0;28;0.0
5092;10.12.2013;1.0;39;0.02564102564102564
5093;11.12.2013;3.0;47;0.06382978723404255
5094;12.12.2013;0.0;34;0.0
5095;13.12.2013;1.0;38;0.02631578947368421
5096;14.12.2013;1.0;24;0.041666666666666664
5097;15.12.2013;1.0;63;0.015873015873015872
5098;16.12.2013;5.0;38;0.13157894736842105
5099;17.12.2013;3.0;38;0.07894736842105263
5100;18.12.2013;1.0;31;0.03225806451612903
5101;19.12.2013;1.0;37;0.02702702702702703
5102;20.12.2013;3.0;65;0.046153846153846156
5103;21.12.2013;0.0;14;0.0
5104;22.12.2013;1.0;23;0.043478260869565216
5105;23.12.2013;2.0;30;0.06666666666666667
5106;24.12.2013;5.0;25;0.2
5107;25.12.2013;0.0;24;0.0
5108;26.12.2013;3.0;18;0.16666666666666666
5109;27.12.2013;1.0;31;0.03225806451612903
5110;28.12.2013;0.0;13;0.0
5111;29.12.2013;1.0;34;0.029411764705882353
5112;30.12.2013;6.0;24;0.25
5113;31.12.2013;0.0;12;0.0
5114;01.01.2014;0.0;16;0.0
5115;02.01.2014;1.0;27;0.037037037037037035
5116;03.01.2014;1.0;25;0.04
5117;04.01.2014;1.0;13;0.07692307692307693
5118;05.01.2014;2.0;39;0.05128205128205128
5119;06.01.2014;0.0;30;0.0
5120;07.01.2014;3.0;31;0.0967741935483871
5121;08.01.2014;1.0;27;0.037037037037037035
5122;09.01.2014;1.0;39;0.02564102564102564
5123;10.01.2014;2.0;30;0.06666666666666667
5124;11.01.2014;4.0;27;0.14814814814814814
5125;12.01.2014;2.0;60;0.03333333333333333
5126;13.01.2014;3.0;38;0.07894736842105263
5127;14.01.2014;0.0;28;0.0
5128;15.01.2014;0.0;34;0.0
5129;16.01.2014;1.0;32;0.03125
5130;17.01.2014;1.0;27;0.037037037037037035
5131;18.01.2014;1.0;22;0.045454545454545456
5132;19.01.2014;1.0;45;0.022222222222222223
5133;20.01.2014;2.0;31;0.06451612903225806
5134;21.01.2014;3.0;34;0.08823529411764706
5135;22.01.2014;1.0;37;0.02702702702702703
5136;23.01.2014;1.0;34;0.029411764705882353
5137;24.01.2014;2.0;35;0.05714285714285714
5138;25.01.2014;1.0;18;0.05555555555555555
5139;26.01.2014;2.0;43;0.046511627906976744
5140;27.01.2014;2.0;31;0.06451612903225806
5141;28.01.2014;2.0;40;0.05
5142;29.01.2014;1.0;28;0.03571428571428571
5143;30.01.2014;1.0;30;0.03333333333333333
5144;31.01.2014;0.0;31;0.0
5145;01.02.2014;2.0;21;0.09523809523809523
5146;02.02.2014;0.0;60;0.0
5147;03.02.2014;3.0;31;0.0967741935483871
5148;04.02.2014;0.0;27;0.0
5149;05.02.2014;5.0;31;0.16129032258064516
5150;06.02.2014;0.0;39;0.0
5151;07.02.2014;1.0;33;0.030303030303030304
5152;08.02.2014;0.0;22;0.0
5153;09.02.2014;3.0;50;0.06
5154;10.02.2014;2.0;27;0.07407407407407407
5155;11.02.2014;0.0;37;0.0
5156;12.02.2014;0.0;41;0.0
5157;13.02.2014;0.0;25;0.0
5158;14.02.2014;2.0;32;0.0625
5159;15.02.2014;0.0;21;0.0
5160;16.02.2014;2.0;58;0.034482758620689655
5161;17.02.2014;0.0;41;0.0
5162;18.02.2014;0.0;34;0.0
5163;19.02.2014;2.0;38;0.05263157894736842
5164;20.02.2014;0.0;37;0.0
5165;21.02.2014;2.0;39;0.05128205128205128
5166;22.02.2014;1.0;25;0.04
5167;23.02.2014;1.0;62;0.016129032258064516
5168;24.02.2014;1.0;28;0.03571428571428571
5169;25.02.2014;3.0;38;0.07894736842105263
5170;26.02.2014;1.0;45;0.022222222222222223
5171;27.02.2014;9.0;40;0.225
5172;28.02.2014;1.0;27;0.037037037037037035
5173;01.03.2014;2.0;53;0.03773584905660377
5174;02.03.2014;3.0;19;0.15789473684210525
5175;03.03.2014;10.0;35;0.2857142857142857
5176;04.03.2014;3.0;37;0.08108108108108109
5177;05.03.2014;5.0;36;0.1388888888888889
5178;06.03.2014;4.0;33;0.12121212121212122
5179;07.03.2014;5.0;31;0.16129032258064516
5180;08.03.2014;0.0;18;0.0
5181;09.03.2014;2.0;49;0.04081632653061224
5182;10.03.2014;5.0;19;0.2631578947368421
5183;11.03.2014;2.0;25;0.08
5184;12.03.2014;2.0;26;0.07692307692307693
5185;13.03.2014;2.0;31;0.06451612903225806
5186;14.03.2014;1.0;28;0.03571428571428571
5187;15.03.2014;2.0;21;0.09523809523809523
5188;16.03.2014;3.0;69;0.043478260869565216
5189;17.03.2014;1.0;27;0.037037037037037035
5190;18.03.2014;1.0;28;0.03571428571428571
5191;19.03.2014;2.0;28;0.07142857142857142
5192;20.03.2014;4.0;30;0.13333333333333333
5193;21.03.2014;2.0;23;0.08695652173913043
5194;22.03.2014;1.0;16;0.0625
5195;23.03.2014;2.0;62;0.03225806451612903
5196;24.03.2014;2.0;29;0.06896551724137931
5197;25.03.2014;2.0;29;0.06896551724137931
5198;26.03.2014;1.0;22;0.045454545454545456
5199;27.03.2014;4.0;26;0.15384615384615385
5200;28.03.2014;0.0;25;0.0
5201;29.03.2014;2.0;19;0.10526315789473684
5202;30.03.2014;0.0;55;0.0
5203;31.03.2014;0.0;35;0.0
5204;01.04.2014;2.0;31;0.06451612903225806
5205;02.04.2014;0.0;31;0.0
5206;03.04.2014;3.0;25;0.12
5207;04.04.2014;3.0;25;0.12
5208;05.04.2014;1.0;20;0.05
5209;06.04.2014;0.0;61;0.0
5210;07.04.2014;2.0;39;0.05128205128205128
5211;08.04.2014;2.0;35;0.05714285714285714
5212;09.04.2014;2.0;30;0.06666666666666667
5213;10.04.2014;2.0;38;0.05263157894736842
5214;11.04.2014;1.0;25;0.04
5215;12.04.2014;3.0;18;0.16666666666666666
5216;13.04.2014;3.0;44;0.06818181818181818
5217;14.04.2014;3.0;27;0.1111111111111111
5218;15.04.2014;2.0;28;0.07142857142857142
5219;16.04.2014;2.0;25;0.08
5220;17.04.2014;3.0;35;0.08571428571428572
5221;18.04.2014;4.0;49;0.08163265306122448
5222;19.04.2014;3.0;15;0.2
5223;20.04.2014;1.0;11;0.09090909090909091
5224;21.04.2014;4.0;9;0.4444444444444444
5225;22.04.2014;1.0;28;0.03571428571428571
5226;23.04.2014;3.0;30;0.1
5227;24.04.2014;4.0;33;0.12121212121212122
5228;25.04.2014;5.0;34;0.14705882352941177
5229;26.04.2014;6.0;24;0.25
5230;27.04.2014;3.0;54;0.05555555555555555
5231;28.04.2014;5.0;35;0.14285714285714285
5232;29.04.2014;2.0;30;0.06666666666666667
5233;30.04.2014;3.0;22;0.13636363636363635
5234;01.05.2014;4.0;25;0.16
5235;02.05.2014;7.0;37;0.1891891891891892
5236;03.05.2014;3.0;19;0.15789473684210525
5237;04.05.2014;2.0;55;0.03636363636363636
5238;05.05.2014;0.0;27;0.0
5239;06.05.2014;2.0;30;0.06666666666666667
5240;07.05.2014;2.0;23;0.08695652173913043
5241;08.05.2014;3.0;36;0.08333333333333333
5242;09.05.2014;3.0;36;0.08333333333333333
5243;10.05.2014;0.0;24;0.0
5244;11.05.2014;5.0;57;0.08771929824561403
5245;12.05.2014;1.0;26;0.038461538461538464
5246;13.05.2014;1.0;25;0.04
5247;14.05.2014;1.0;32;0.03125
5248;15.05.2014;3.0;35;0.08571428571428572
5249;16.05.2014;1.0;29;0.034482758620689655
5250;17.05.2014;0.0;17;0.0
5251;18.05.2014;5.0;56;0.08928571428571429
5252;19.05.2014;3.0;32;0.09375
5253;20.05.2014;3.0;39;0.07692307692307693
5254;21.05.2014;2.0;34;0.058823529411764705
5255;22.05.2014;3.0;34;0.08823529411764706
5256;23.05.2014;2.0;37;0.05405405405405406
5257;24.05.2014;2.0;25;0.08
5258;25.05.2014;0.0;70;0.0
5259;26.05.2014;3.0;53;0.05660377358490566
5260;27.05.2014;2.0;34;0.058823529411764705
5261;28.05.2014;0.0;32;0.0
5262;29.05.2014;3.0;27;0.1111111111111111
5263;30.05.2014;1.0;18;0.05555555555555555
5264;31.05.2014;0.0;22;0.0
5265;01.06.2014;2.0;56;0.03571428571428571
5266;02.06.2014;1.0;29;0.034482758620689655
5267;03.06.2014;4.0;40;0.1
5268;04.06.2014;2.0;35;0.05714285714285714
5269;05.06.2014;6.0;34;0.17647058823529413
5270;06.06.2014;2.0;30;0.06666666666666667
5271;07.06.2014;3.0;46;0.06521739130434782
5272;08.06.2014;1.0;16;0.0625
5273;09.06.2014;2.0;21;0.09523809523809523
5274;10.06.2014;1.0;37;0.02702702702702703
5275;11.06.2014;1.0;35;0.02857142857142857
5276;12.06.2014;4.0;41;0.0975609756097561
5277;13.06.2014;1.0;27;0.037037037037037035
5278;14.06.2014;3.0;24;0.125
5279;15.06.2014;2.0;42;0.047619047619047616
5280;16.06.2014;4.0;32;0.125
5281;17.06.2014;5.0;37;0.13513513513513514
5282;18.06.2014;2.0;37;0.05405405405405406
5283;19.06.2014;4.0;28;0.14285714285714285
5284;20.06.2014;4.0;32;0.125
5285;21.06.2014;2.0;24;0.08333333333333333
5286;22.06.2014;1.0;49;0.02040816326530612
5287;23.06.2014;4.0;32;0.125
5288;24.06.2014;3.0;32;0.09375
5289;25.06.2014;4.0;27;0.14814814814814814
5290;26.06.2014;6.0;30;0.2
5291;27.06.2014;4.0;35;0.11428571428571428
5292;28.06.2014;1.0;24;0.041666666666666664
5293;29.06.2014;2.0;48;0.041666666666666664
5294;30.06.2014;3.0;33;0.09090909090909091
5295;01.07.2014;4.0;34;0.11764705882352941
5296;02.07.2014;1.0;35;0.02857142857142857
5297;03.07.2014;3.0;41;0.07317073170731707
5298;04.07.2014;2.0;25;0.08
5299;05.07.2014;2.0;18;0.1111111111111111
5300;06.07.2014;2.0;55;0.03636363636363636
5301;07.07.2014;3.0;37;0.08108108108108109
5302;08.07.2014;6.0;27;0.2222222222222222
5303;09.07.2014;5.0;32;0.15625
5304;10.07.2014;5.0;36;0.1388888888888889
5305;11.07.2014;6.0;28;0.21428571428571427
5306;12.07.2014;7.0;20;0.35
5307;13.07.2014;1.0;36;0.027777777777777776
5308;14.07.2014;4.0;26;0.15384615384615385
5309;15.07.2014;2.0;21;0.09523809523809523
5310;16.07.2014;7.0;33;0.21212121212121213
5311;17.07.2014;10.0;38;0.2631578947368421
5312;18.07.2014;2.0;40;0.05
5313;19.07.2014;1.0;24;0.041666666666666664
5314;20.07.2014;2.0;46;0.043478260869565216
5315;21.07.2014;10.0;37;0.2702702702702703
5316;22.07.2014;4.0;35;0.11428571428571428
5317;23.07.2014;6.0;38;0.15789473684210525
5318;24.07.2014;6.0;35;0.17142857142857143
5319;25.07.2014;9.0;33;0.2727272727272727
5320;26.07.2014;7.0;24;0.2916666666666667
5321;27.07.2014;9.0;51;0.17647058823529413
5322;28.07.2014;7.0;29;0.2413793103448276
5323;29.07.2014;3.0;30;0.1
5324;30.07.2014;7.0;27;0.25925925925925924
5325;31.07.2014;5.0;30;0.16666666666666666
5326;01.08.2014;9.0;28;0.32142857142857145
5327;02.08.2014;4.0;14;0.2857142857142857
5328;03.08.2014;7.0;50;0.14
5329;04.08.2014;6.0;28;0.21428571428571427
5330;05.08.2014;1.0;35;0.02857142857142857
5331;06.08.2014;2.0;32;0.0625
5332;07.08.2014;5.0;31;0.16129032258064516
5333;08.08.2014;6.0;22;0.2727272727272727
5334;09.08.2014;5.0;19;0.2631578947368421
5335;10.08.2014;6.0;57;0.10526315789473684
5336;11.08.2014;3.0;29;0.10344827586206896
5337;12.08.2014;3.0;32;0.09375
5338;13.08.2014;5.0;30;0.16666666666666666
5339;14.08.2014;1.0;28;0.03571428571428571
5340;15.08.2014;8.0;30;0.26666666666666666
5341;16.08.2014;1.0;12;0.08333333333333333
5342;17.08.2014;1.0;48;0.020833333333333332
5343;18.08.2014;6.0;33;0.18181818181818182
5344;19.08.2014;7.0;31;0.22580645161290322
5345;20.08.2014;2.0;28;0.07142857142857142
5346;21.08.2014;3.0;32;0.09375
5347;22.08.2014;3.0;22;0.13636363636363635
5348;23.08.2014;3.0;18;0.16666666666666666
5349;24.08.2014;6.0;46;0.13043478260869565
5350;25.08.2014;2.0;27;0.07407407407407407
5351;26.08.2014;4.0;42;0.09523809523809523
5352;27.08.2014;6.0;26;0.23076923076923078
5353;28.08.2014;5.0;35;0.14285714285714285
5354;29.08.2014;4.0;31;0.12903225806451613
5355;30.08.2014;4.0;23;0.17391304347826086
5356;31.08.2014;5.0;66;0.07575757575757576
5357;01.09.2014;5.0;38;0.13157894736842105
5358;02.09.2014;2.0;26;0.07692307692307693
5359;03.09.2014;4.0;35;0.11428571428571428
5360;04.09.2014;4.0;33;0.12121212121212122
5361;05.09.2014;1.0;35;0.02857142857142857
5362;06.09.2014;2.0;17;0.11764705882352941
5363;07.09.2014;2.0;44;0.045454545454545456
5364;08.09.2014;1.0;29;0.034482758620689655
5365;09.09.2014;0.0;31;0.0
5366;10.09.2014;4.0;31;0.12903225806451613
5367;11.09.2014;4.0;26;0.15384615384615385
5368;12.09.2014;2.0;28;0.07142857142857142
5369;13.09.2014;2.0;13;0.15384615384615385
5370;14.09.2014;5.0;60;0.08333333333333333
5371;15.09.2014;1.0;41;0.024390243902439025
5372;16.09.2014;2.0;28;0.07142857142857142
5373;17.09.2014;1.0;34;0.029411764705882353
5374;18.09.2014;3.0;38;0.07894736842105263
5375;19.09.2014;0.0;40;0.0
5376;20.09.2014;2.0;15;0.13333333333333333
5377;21.09.2014;5.0;68;0.07352941176470588
5378;22.09.2014;2.0;31;0.06451612903225806
5379;23.09.2014;6.0;46;0.13043478260869565
5380;24.09.2014;3.0;39;0.07692307692307693
5381;25.09.2014;1.0;40;0.025
5382;26.09.2014;3.0;34;0.08823529411764706
5383;27.09.2014;4.0;26;0.15384615384615385
5384;28.09.2014;1.0;57;0.017543859649122806
5385;29.09.2014;3.0;42;0.07142857142857142
5386;30.09.2014;2.0;35;0.05714285714285714
5387;01.10.2014;2.0;29;0.06896551724137931
5388;02.10.2014;9.0;36;0.25
5389;03.10.2014;2.0;26;0.07692307692307693
5390;04.10.2014;0.0;17;0.0
5391;05.10.2014;0.0;46;0.0
5392;06.10.2014;2.0;33;0.06060606060606061
5393;07.10.2014;2.0;39;0.05128205128205128
5394;08.10.2014;2.0;42;0.047619047619047616
5395;09.10.2014;1.0;37;0.02702702702702703
5396;10.10.2014;1.0;42;0.023809523809523808
5397;11.10.2014;3.0;20;0.15
5398;12.10.2014;0.0;54;0.0
5399;13.10.2014;1.0;38;0.02631578947368421
5400;14.10.2014;4.0;41;0.0975609756097561
5401;15.10.2014;8.0;37;0.21621621621621623
5402;16.10.2014;2.0;39;0.05128205128205128
5403;17.10.2014;1.0;35;0.02857142857142857
5404;18.10.2014;1.0;14;0.07142857142857142
5405;19.10.2014;0.0;46;0.0
5406;20.10.2014;4.0;40;0.1
5407;21.10.2014;6.0;31;0.1935483870967742
5408;22.10.2014;5.0;35;0.14285714285714285
5409;23.10.2014;2.0;39;0.05128205128205128
5410;24.10.2014;0.0;26;0.0
5411;25.10.2014;0.0;18;0.0
5412;26.10.2014;1.0;47;0.02127659574468085
5413;27.10.2014;1.0;38;0.02631578947368421
5414;28.10.2014;0.0;29;0.0
5415;29.10.2014;0.0;33;0.0
5416;30.10.2014;3.0;32;0.09375
5417;31.10.2014;2.0;28;0.07142857142857142
5418;01.11.2014;3.0;23;0.13043478260869565
5419;02.11.2014;1.0;55;0.01818181818181818
5420;03.11.2014;0.0;25;0.0
5421;04.11.2014;2.0;28;0.07142857142857142
